num__capital_prestado,num__plazo_meses,num__edad_cliente,num__salario_cliente,num__total_otros_prestamos,num__cuota_pactada,num__cant_creditosvigentes,num__creditos_sectorFinanciero,num__creditos_sectorCooperativo,num__creditos_sectorReal,num__promedio_ingresos_datacredito,cat__tipo_laboral_Empleado,cat__tipo_laboral_Independiente
3366144.0,6.0,33.0,1641000.0,0.0,504172.0,3.0,0.0,0.0,2.0,1210000.0,0.0,1.0
2755200.0,24.0,45.0,2400000.0,0.0,124123.0,4.0,0.0,1.0,1.0,1000000.0,0.0,1.0
3840348.0,10.0,63.0,2000000.0,500000.0,354602.0,6.0,1.0,2.0,2.0,1210000.0,0.0,1.0
2401579.1999999997,5.0,56.0,4000000.0,2000000.0,389835.0,7.0,2.0,1.0,1.0,933473.0,0.0,1.0
1994040.0,10.0,29.0,3085000.0,407000.0,192643.0,5.0,3.0,0.0,0.0,4007798.0,1.0,0.0
1258714.8,10.0,40.0,2000000.0,600000.0,116764.0,7.0,5.0,0.0,2.0,923771.0,0.0,1.0
1308000.0,10.0,33.0,3000000.0,700000.0,121982.0,4.0,2.0,0.0,1.0,865374.0,1.0,0.0
1652394.0,10.0,38.0,8000000.0,2500000.0,140148.0,18.0,1.0,0.0,13.0,1210000.0,1.0,0.0
1345318.8,10.0,38.0,7500000.0,5500000.0,114523.0,10.0,8.0,0.0,0.0,7922120.0,1.0,0.0
1224000.0,10.0,54.0,4000000.0,1200000.0,113144.0,8.0,1.0,0.0,5.0,1210000.0,0.0,1.0
1740000.0,24.0,26.0,1700000.0,900000.0,78411.0,3.0,2.0,0.0,0.0,2105767.0,1.0,0.0
2573472.0,12.0,54.0,3200000.0,0.0,202769.0,4.0,4.0,0.0,0.0,1210000.0,1.0,0.0
1880040.0,6.0,51.0,4906000.0,1010000.0,288062.0,9.0,3.0,0.0,4.0,6849505.0,1.0,0.0
1200000.0,12.0,42.0,1000000.0,400000.0,94160.0,2.0,0.0,0.0,2.0,1210000.0,0.0,1.0
5536106.399999999,9.0,45.0,6000000.0,3000000.0,517024.0,10.0,6.0,0.0,2.0,1100000.0,0.0,1.0
2543881.1999999997,18.0,36.0,4000000.0,2000000.0,142047.0,11.0,7.0,0.0,3.0,935968.0,0.0,1.0
1022280.0,12.0,54.0,1500000.0,500000.0,80448.0,3.0,0.0,0.0,3.0,908526.0,0.0,1.0
2797038.0,11.0,39.0,3500000.0,2000000.0,217865.0,4.0,2.0,0.0,2.0,923771.0,0.0,1.0
1687795.2,10.0,48.0,3000000.0,2000000.0,142926.0,7.0,5.0,0.0,1.0,11357969.0,1.0,0.0
1679880.0,6.0,26.0,1200000.0,500000.0,249750.0,1.0,0.0,0.0,0.0,933473.0,1.0,0.0
2232000.0,6.0,47.0,33334.0,3640000.0,335991.0,10.0,4.0,0.0,3.0,33334.0,0.0,1.0
2697056.4,9.0,26.0,2980000.0,1254487.0,252485.0,6.0,1.0,0.0,2.0,1210000.0,0.0,1.0
459999.6,6.0,53.0,1000000.0,183000.0,69238.0,5.0,2.0,0.0,0.0,969508.0,0.0,1.0
782114.4,12.0,42.0,3200000.0,1700000.0,61370.0,10.0,5.0,0.0,4.0,30285.0,1.0,0.0
1680000.0,8.0,28.0,2400000.0,500000.0,190935.0,2.0,0.0,0.0,1.0,1854545.0,1.0,0.0
1604481.5999999999,5.0,50.0,4000000.0,2000000.0,260068.0,13.0,9.0,0.0,1.0,1210000.0,0.0,1.0
1869600.0,12.0,42.0,2000000.0,500000.0,146691.0,5.0,2.0,0.0,1.0,923771.0,0.0,1.0
2716521.6,10.0,39.0,8890000.0,3020000.0,239564.0,10.0,7.0,0.0,1.0,1000000.0,1.0,0.0
683880.0,6.0,63.0,2500000.0,600000.0,101667.0,1.0,1.0,0.0,0.0,916148.0,1.0,0.0
3581209.1999999997,10.0,36.0,6000000.0,3000000.0,304220.0,7.0,4.0,0.0,0.0,1210000.0,0.0,1.0
3827133.5999999996,9.0,51.0,4600000.0,2500000.0,358277.0,10.0,5.0,0.0,3.0,979043.0,0.0,1.0
4577040.0,12.0,29.0,2672616.0,44000.0,368400.0,2.0,0.0,0.0,0.0,2672616.0,1.0,0.0
1500628.8,6.0,59.0,4200000.0,2000000.0,223239.0,3.0,2.0,0.0,0.0,1210000.0,1.0,0.0
887880.0,6.0,57.0,2500000.0,500000.0,123317.0,17.0,3.0,0.0,7.0,1055328.0,1.0,0.0
2456400.0,6.0,33.0,954263.0,373000.0,370143.0,3.0,1.0,0.0,0.0,808397.0,0.0,1.0
2778360.0,12.0,35.0,1900000.0,400000.0,218280.0,8.0,4.0,1.0,0.0,1467076.0,1.0,0.0
860280.0,12.0,42.0,2700000.0,650000.0,67503.0,7.0,4.0,1.0,1.0,1210000.0,0.0,1.0
1769769.5999999999,10.0,35.0,3800000.0,1500000.0,150340.0,9.0,2.0,2.0,2.0,3895750.0,1.0,0.0
3989160.0,8.0,36.0,8000000.0,2000000.0,455726.0,5.0,3.0,0.0,0.0,954263.0,0.0,1.0
2213971.1999999997,9.0,32.0,7750000.0,2981000.0,209446.0,21.0,10.0,0.0,9.0,973011.0,1.0,0.0
1674188.4,9.0,53.0,3500000.0,2000000.0,156355.0,5.0,3.0,0.0,0.0,2073320.0,1.0,0.0
2516379.6,10.0,62.0,1790000.0,0.0,218159.0,0.0,0.0,0.0,0.0,1000000.0,1.0,0.0
1728000.0,6.0,28.0,4000000.0,1600000.0,259758.0,2.0,1.0,0.0,0.0,2194603.0,0.0,1.0
1499640.0,12.0,57.0,4000000.0,1400000.0,117664.0,8.0,3.0,1.0,1.0,908526.0,0.0,1.0
2182354.8,6.0,40.0,6000000.0,2000000.0,324672.0,2.0,1.0,0.0,1.0,1210000.0,0.0,1.0
4613340.0,18.0,31.0,4500000.0,1000000.0,254882.0,11.0,1.0,0.0,7.0,1210000.0,1.0,0.0
2400696.0,9.0,38.0,3000000.0,2000000.0,227184.0,8.0,6.0,0.0,1.0,1210000.0,1.0,0.0
2824561.1999999997,12.0,55.0,2000000.0,500000.0,221910.0,9.0,2.0,1.0,4.0,1210000.0,0.0,1.0
1451880.0,12.0,43.0,1500000.0,800000.0,114759.0,11.0,1.0,0.0,7.0,1803325.0,1.0,0.0
1439880.0,6.0,66.0,5670000.0,3660000.0,218206.0,13.0,10.0,1.0,0.0,984754.0,1.0,0.0
2662800.0,6.0,24.0,4300000.0,1000000.0,394813.0,5.0,2.0,1.0,2.0,1423272.0,1.0,0.0
1373880.0,6.0,24.0,1800000.0,650000.0,204752.0,5.0,0.0,0.0,2.0,1210000.0,0.0,1.0
1020000.0,6.0,42.0,3420000.0,1765000.0,154843.0,10.0,3.0,0.0,4.0,975052.0,0.0,1.0
2018844.0,6.0,29.0,1500000.0,450000.0,300126.0,3.0,0.0,0.0,1.0,695525.0,1.0,0.0
2348042.4,12.0,28.0,2450000.0,650000.0,163059.0,2.0,2.0,0.0,0.0,835160.0,1.0,0.0
839880.0,6.0,26.0,1500000.0,300000.0,125784.0,5.0,0.0,0.0,3.0,1210000.0,0.0,1.0
538680.0,9.0,36.0,1600000.0,100000.0,50501.0,2.0,1.0,0.0,0.0,1688000.0,1.0,0.0
1356000.0,18.0,43.0,1275000.0,475000.0,74712.0,6.0,1.0,2.0,2.0,1240045.0,1.0,0.0
4398720.0,6.0,34.0,12528989.0,4557000.0,652138.0,6.0,3.0,0.0,1.0,12714360.0,1.0,0.0
618360.0,6.0,27.0,1044000.0,100000.0,93396.0,2.0,1.0,0.0,1.0,1210000.0,0.0,1.0
1498992.0,5.0,53.0,5000000.0,2000000.0,242970.0,6.0,0.0,0.0,5.0,1210000.0,0.0,1.0
4320000.0,8.0,44.0,5000000.0,2000000.0,490800.0,4.0,1.0,0.0,1.0,931394.0,0.0,1.0
1438639.2,12.0,49.0,2400000.0,900000.0,113713.0,5.0,3.0,1.0,0.0,2338557.0,1.0,0.0
1453920.0,6.0,29.0,1971000.0,329000.0,218510.0,3.0,1.0,0.0,0.0,1528321.0,1.0,0.0
3900000.0,12.0,38.0,8400000.0,3000000.0,306782.0,8.0,4.0,0.0,0.0,1363975.0,0.0,1.0
3120009.6,10.0,42.0,7000000.0,4000000.0,265319.0,10.0,6.0,1.0,0.0,4136363.0,1.0,0.0
600000.0,6.0,32.0,1200000.0,250000.0,89076.0,2.0,0.0,0.0,2.0,1210000.0,0.0,1.0
1669980.0,12.0,52.0,1300000.0,600000.0,130765.0,5.0,0.0,0.0,4.0,877803.0,1.0,0.0
1642680.0,12.0,62.0,4635000.0,2000000.0,114075.0,10.0,5.0,0.0,5.0,5035506.0,1.0,0.0
1284000.0,6.0,66.0,3000000.0,1200000.0,193014.0,11.0,4.0,0.0,4.0,4722152.0,1.0,0.0
1604400.0,2.0,42.0,4000000.0,2000000.0,633067.0,4.0,1.0,0.0,2.0,1210000.0,0.0,1.0
478800.0,6.0,34.0,1400000.0,600000.0,71082.0,8.0,3.0,0.0,5.0,1396791.0,1.0,0.0
753024.0,6.0,44.0,2840000.0,446000.0,113735.0,4.0,0.0,3.0,1.0,969509.0,1.0,0.0
5327280.0,12.0,42.0,3000000.0,1000000.0,369950.0,3.0,1.0,1.0,0.0,2816100.0,1.0,0.0
3307500.0,18.0,43.0,4000000.0,2500000.0,182736.0,2.0,1.0,0.0,0.0,3042153.0,1.0,0.0
1260240.0,2.0,43.0,5000000.0,2000000.0,497341.0,11.0,7.0,0.0,2.0,5880235.0,0.0,1.0
2280360.0,12.0,42.0,1740000.0,162000.0,190306.0,2.0,0.0,0.0,2.0,1441539.0,1.0,0.0
2858280.0,24.0,62.0,2800000.0,540000.0,125241.0,3.0,3.0,0.0,0.0,923771.0,1.0,0.0
3360000.0,12.0,36.0,5000000.0,2000000.0,263648.0,9.0,7.0,0.0,0.0,916148.0,0.0,1.0
595200.0,6.0,52.0,2080000.0,186000.0,89898.0,3.0,0.0,0.0,0.0,1210000.0,0.0,1.0
1067880.0,6.0,27.0,2000000.0,500000.0,148317.0,4.0,0.0,0.0,0.0,908526.0,0.0,1.0
964018.7999999999,8.0,31.0,2000000.0,700000.0,100588.0,4.0,0.0,1.0,0.0,1210000.0,0.0,1.0
1359600.0,6.0,34.0,3910000.0,798000.0,206050.0,4.0,2.0,1.0,1.0,1535603.0,1.0,0.0
1212120.0,5.0,41.0,7000000.0,5000000.0,196585.0,10.0,5.0,0.0,3.0,90852.0,1.0,0.0
1798440.0,12.0,52.0,1800000.0,100000.0,140941.0,4.0,3.0,0.0,1.0,1765398.0,1.0,0.0
1392000.0,6.0,64.0,7000000.0,500000.0,209249.0,9.0,1.0,6.0,0.0,690479.0,1.0,0.0
2550960.0,8.0,30.0,4000000.0,1200000.0,290841.0,2.0,1.0,0.0,0.0,3718227.0,1.0,0.0
893902.7999999999,10.0,39.0,4000000.0,2200000.0,76095.0,4.0,2.0,0.0,1.0,941789.0,0.0,1.0
4099200.0,12.0,52.0,4000000.0,1500000.0,320047.0,8.0,8.0,0.0,0.0,5633391.0,0.0,1.0
1655880.0,18.0,25.0,1580000.0,61000.0,97803.0,3.0,0.0,1.0,2.0,969508.0,1.0,0.0
2686318.8,6.0,41.0,1500000.0,0.0,398263.0,0.0,0.0,0.0,0.0,1210000.0,0.0,1.0
1660440.0,24.0,38.0,1700000.0,400000.0,72579.0,9.0,1.0,0.0,6.0,1210000.0,1.0,0.0
808800.0,6.0,54.0,5000000.0,600000.0,120047.0,5.0,2.0,0.0,2.0,1210000.0,0.0,1.0
1889450.4,5.0,60.0,3933000.0,1422000.0,308667.0,5.0,5.0,0.0,0.0,1382240.0,1.0,0.0
5151057.6,10.0,43.0,1000000.0,8543000.0,439644.0,11.0,7.0,0.0,2.0,961885.0,0.0,1.0
2564640.0,12.0,54.0,2000000.0,700000.0,201489.0,2.0,0.0,0.0,1.0,1210000.0,0.0,1.0
1269000.0,8.0,45.0,5000000.0,2000000.0,132124.0,8.0,4.0,0.0,2.0,1210000.0,0.0,1.0
1563320.4,10.0,41.0,6317000.0,3000000.0,132942.0,14.0,6.0,3.0,3.0,933473.0,0.0,1.0
1585080.0,24.0,68.0,1200000.0,600000.0,69294.0,2.0,1.0,1.0,0.0,1192717.0,1.0,0.0
3942060.0,24.0,50.0,3000000.0,1500000.0,172728.0,2.0,0.0,0.0,0.0,1210000.0,1.0,0.0
1311600.0,6.0,51.0,3800000.0,1800000.0,197175.0,5.0,1.0,0.0,3.0,1210000.0,0.0,1.0
1152000.0,12.0,63.0,5000000.0,2000000.0,80000.0,3.0,2.0,0.0,0.0,1486715.0,1.0,0.0
1374999.5999999999,6.0,49.0,3000000.0,1000000.0,205925.0,4.0,3.0,0.0,0.0,841773.0,0.0,1.0
6960000.0,12.0,48.0,6000000.0,3000000.0,544309.0,6.0,5.0,0.0,0.0,917673.0,1.0,0.0
5376561.6,9.0,40.0,4100000.0,0.0,520314.0,5.0,4.0,0.0,0.0,962963.0,0.0,1.0
1564680.0,12.0,37.0,1500000.0,350000.0,108658.0,12.0,2.0,0.0,8.0,1210000.0,1.0,0.0
2511180.0,12.0,45.0,3570000.0,1274000.0,174388.0,1.0,1.0,0.0,0.0,4531121.0,1.0,0.0
1484280.0,6.0,63.0,1800000.0,500000.0,220456.0,4.0,2.0,0.0,1.0,1692441.0,1.0,0.0
1800000.0,8.0,53.0,4310000.0,4427000.0,206510.0,18.0,2.0,0.0,15.0,1210000.0,0.0,1.0
1391880.0,12.0,33.0,2000000.0,500000.0,109533.0,4.0,3.0,0.0,0.0,469405.0,1.0,0.0
1379983.2,10.0,32.0,2500000.0,200000.0,116860.0,7.0,1.0,0.0,4.0,1210000.0,1.0,0.0
3401940.0,12.0,42.0,1700000.0,414000.0,283108.0,5.0,0.0,1.0,3.0,766667.0,1.0,0.0
976371.6,12.0,26.0,1612000.0,0.0,81630.0,0.0,0.0,0.0,0.0,1074888.0,1.0,0.0
3672000.0,6.0,45.0,35000000.0,10000000.0,545764.0,6.0,3.0,0.0,1.0,892176.0,0.0,1.0
2582580.0,12.0,52.0,3810000.0,3000.0,205981.0,3.0,2.0,0.0,1.0,1210000.0,1.0,0.0
1712280.0,6.0,44.0,2000000.0,800000.0,254146.0,1.0,1.0,0.0,0.0,1452781.0,1.0,0.0
636000.0,6.0,50.0,3000000.0,1000000.0,94226.0,3.0,2.0,0.0,0.0,575400.0,1.0,0.0
2615580.0,12.0,62.0,2500000.0,800000.0,205236.0,9.0,4.0,1.0,1.0,1210000.0,0.0,1.0
959880.0,6.0,26.0,1335000.0,0.0,145471.0,16.0,11.0,1.0,2.0,8187917.0,1.0,0.0
1571640.0,6.0,23.0,2160000.0,1372000.0,235375.0,7.0,3.0,0.0,0.0,977131.0,1.0,0.0
3447064.8,36.0,36.0,2500000.0,400000.0,111455.0,5.0,1.0,0.0,0.0,755487.0,1.0,0.0
2918160.0,12.0,43.0,2500000.0,500000.0,202650.0,3.0,0.0,0.0,3.0,919856.0,1.0,0.0
981771.6,6.0,50.0,1880000.0,599000.0,149031.0,9.0,1.0,0.0,8.0,1210000.0,1.0,0.0
4641000.0,36.0,52.0,7157000.0,2137000.0,173517.0,5.0,1.0,0.0,0.0,1000000.0,1.0,0.0
1362958.8,12.0,64.0,1800000.0,500000.0,94650.0,2.0,0.0,1.0,1.0,1210000.0,0.0,1.0
1392000.0,12.0,40.0,3200000.0,700000.0,109678.0,11.0,6.0,2.0,1.0,2995186.0,1.0,0.0
2627760.0,6.0,37.0,3500000.0,1500000.0,390672.0,5.0,2.0,1.0,1.0,6009614.0,1.0,0.0
1845480.0,12.0,50.0,2200000.0,600000.0,145229.0,3.0,1.0,0.0,0.0,1210000.0,0.0,1.0
1779360.0,12.0,55.0,1000000.0,100000.0,139330.0,3.0,1.0,0.0,2.0,908526.0,0.0,1.0
1604400.0,5.0,59.0,5000000.0,2000000.0,260282.0,13.0,11.0,0.0,1.0,1200000.0,0.0,1.0
1129200.0,24.0,30.0,2000000.0,80000.0,50308.0,3.0,1.0,0.0,2.0,1884625.0,1.0,0.0
599880.0,6.0,25.0,1800000.0,800000.0,83317.0,2.0,0.0,0.0,0.0,1340739.0,1.0,0.0
1055187.5999999999,9.0,49.0,3000000.0,1500000.0,98687.0,2.0,1.0,0.0,1.0,878656.0,0.0,1.0
1224741.5999999999,6.0,35.0,1740000.0,250000.0,184983.0,3.0,0.0,0.0,1.0,977131.0,0.0,1.0
2986800.0,12.0,54.0,6000000.0,2500000.0,236783.0,12.0,7.0,0.0,3.0,1000000.0,1.0,0.0
1145949.5999999999,10.0,44.0,2000000.0,800000.0,97449.0,2.0,1.0,0.0,0.0,1210000.0,1.0,0.0
2492400.0,6.0,20.0,1400000.0,600000.0,370673.0,5.0,3.0,0.0,0.0,1145000.0,1.0,0.0
2569200.0,12.0,60.0,2000000.0,500000.0,201596.0,4.0,3.0,0.0,1.0,1210000.0,0.0,1.0
1459508.4,12.0,31.0,1000000.0,300000.0,114141.0,3.0,0.0,0.0,2.0,4729287.0,0.0,1.0
1629241.2,12.0,29.0,4000000.0,2000000.0,127832.0,6.0,3.0,0.0,1.0,2606767.0,1.0,0.0
972060.0,18.0,43.0,1000000.0,300000.0,53705.0,5.0,1.0,0.0,0.0,1210000.0,1.0,0.0
782400.0,8.0,30.0,3000000.0,2407000.0,88611.0,6.0,4.0,1.0,0.0,3891667.0,1.0,0.0
2220000.0,24.0,31.0,1080000.0,171000.0,102868.0,1.0,0.0,0.0,1.0,1210000.0,0.0,1.0
1217641.2,6.0,37.0,2500000.0,800000.0,169117.0,5.0,2.0,0.0,2.0,1833807.0,1.0,0.0
1276800.0,10.0,28.0,1300000.0,500000.0,118080.0,6.0,2.0,0.0,3.0,1101460.0,1.0,0.0
9989002.799999999,10.0,30.0,8000000.0,1000000.0,850336.0,5.0,2.0,0.0,1.0,2812265.0,1.0,0.0
1498992.0,3.0,40.0,4000000.0,2000000.0,397801.0,9.0,7.0,0.0,0.0,1233333.0,0.0,1.0
2848208.4,12.0,30.0,1948000.0,180000.0,230683.0,3.0,2.0,0.0,0.0,3087088.0,0.0,1.0
3364980.0,6.0,39.0,5000000.0,2000000.0,500275.0,8.0,4.0,0.0,2.0,1000000.0,0.0,1.0
1945148.4,9.0,41.0,5000000.0,3000000.0,182008.0,2.0,2.0,0.0,0.0,2847271.0,1.0,0.0
2772000.0,12.0,30.0,2150000.0,500000.0,219129.0,7.0,2.0,1.0,1.0,1855083.0,1.0,0.0
1389600.0,6.0,50.0,1600000.0,500000.0,206036.0,5.0,3.0,0.0,1.0,777294.0,1.0,0.0
3306000.0,24.0,28.0,2500000.0,600000.0,147288.0,3.0,2.0,0.0,1.0,939017.0,0.0,1.0
1134000.0,12.0,45.0,1670000.0,500000.0,89030.0,7.0,2.0,0.0,1.0,1777080.0,1.0,0.0
9962607.6,36.0,39.0,2663719.0,0.0,328339.0,4.0,0.0,1.0,1.0,1759660.0,1.0,0.0
7235408.399999999,10.0,122.0,4857353453.0,1108557358.0,616253.0,0.0,0.0,0.0,0.0,1210000.0,1.0,0.0
2090760.0,10.0,42.0,1800000.0,500000.0,193060.0,5.0,3.0,0.0,1.0,1831122.0,1.0,0.0
1307520.0,6.0,26.0,2000000.0,500000.0,193866.0,6.0,0.0,0.0,4.0,1077305.0,1.0,0.0
1456800.0,10.0,51.0,6000000.0,4000000.0,135139.0,4.0,3.0,0.0,0.0,60569.0,0.0,1.0
1753080.0,12.0,22.0,1000000.0,200000.0,137558.0,2.0,0.0,0.0,2.0,875678.0,1.0,0.0
2714536.8,6.0,28.0,9810000.0,2991000.0,373421.0,5.0,3.0,0.0,0.0,1210000.0,0.0,1.0
4133040.0,36.0,30.0,3000000.0,600000.0,141904.0,4.0,4.0,0.0,0.0,1094927.0,0.0,1.0
1916280.0,12.0,55.0,1200000.0,400000.0,150551.0,3.0,1.0,0.0,0.0,840542.0,1.0,0.0
1098840.0,12.0,44.0,3000000.0,1200000.0,86473.0,3.0,2.0,0.0,1.0,1210000.0,1.0,0.0
1480800.0,10.0,43.0,3800000.0,1500000.0,136874.0,16.0,8.0,5.0,1.0,908526.0,0.0,1.0
1935480.0,12.0,32.0,4000000.0,1500000.0,134408.0,10.0,2.0,0.0,5.0,1060070.0,1.0,0.0
1657454.4,10.0,64.0,1000000.0,450000.0,140578.0,1.0,1.0,0.0,0.0,1210000.0,1.0,0.0
652680.0,12.0,26.0,2000000.0,600000.0,51341.0,7.0,4.0,0.0,0.0,2863110.0,1.0,0.0
1772934.0,12.0,30.0,1200000.0,250000.0,139535.0,1.0,0.0,0.0,0.0,936180.0,1.0,0.0
2761200.0,24.0,64.0,2500000.0,600000.0,122372.0,4.0,4.0,0.0,0.0,733487.0,1.0,0.0
970710.0,6.0,47.0,2000000.0,600000.0,143927.0,1.0,0.0,0.0,0.0,181706.0,1.0,0.0
2040045.5999999999,11.0,55.0,2600000.0,1200000.0,158721.0,8.0,4.0,0.0,2.0,6811243.0,0.0,1.0
2946000.0,10.0,54.0,5600000.0,3500000.0,274049.0,5.0,3.0,0.0,1.0,1932531.0,0.0,1.0
516357.6,2.0,47.0,5000000.0,200000.0,203745.0,2.0,0.0,0.0,0.0,5614668.0,1.0,0.0
1701241.2,12.0,59.0,2800000.0,600000.0,133491.0,2.0,2.0,0.0,0.0,1210000.0,0.0,1.0
4272000.0,6.0,37.0,2630000.0,1251000.0,643015.0,4.0,0.0,0.0,3.0,30285.0,0.0,1.0
1850280.0,12.0,24.0,1200000.0,400000.0,145185.0,4.0,1.0,0.0,0.0,908526.0,1.0,0.0
630000.0,6.0,38.0,3490000.0,1194000.0,95154.0,2.0,0.0,2.0,0.0,1210000.0,0.0,1.0
4032000.0,6.0,40.0,9000000.0,4000000.0,598862.0,9.0,4.0,0.0,2.0,732877.0,0.0,1.0
2411280.0,6.0,53.0,1200000.0,600000.0,357487.0,3.0,0.0,2.0,0.0,1210000.0,1.0,0.0
3600000.0,12.0,49.0,1100000.0,300000.0,284583.0,4.0,1.0,0.0,3.0,1210000.0,0.0,1.0
1653600.0,12.0,36.0,1450000.0,800000.0,130075.0,7.0,3.0,1.0,0.0,1210000.0,1.0,0.0
528600.0,6.0,68.0,1200000.0,100000.0,78368.0,2.0,0.0,0.0,2.0,1210000.0,1.0,0.0
3899408.4,12.0,52.0,3500000.0,150000.0,308216.0,8.0,4.0,0.0,2.0,1210000.0,0.0,1.0
1435200.0,12.0,25.0,1682000.0,69000.0,119151.0,2.0,0.0,0.0,0.0,1210000.0,0.0,1.0
2435880.0,12.0,52.0,3000000.0,800000.0,169158.0,7.0,5.0,0.0,0.0,787389.0,1.0,0.0
1081078.8,8.0,56.0,1139584.0,0.0,122438.0,1.0,0.0,0.0,1.0,1183008.0,1.0,0.0
1499370.0,6.0,42.0,1800000.0,400000.0,223064.0,2.0,0.0,1.0,0.0,1200000.0,1.0,0.0
1311600.0,6.0,47.0,3800000.0,1800000.0,196448.0,6.0,1.0,0.0,3.0,946640.0,0.0,1.0
1895760.0,6.0,29.0,3000000.0,800000.0,281828.0,2.0,1.0,0.0,0.0,1163966.0,1.0,0.0
1824000.0,6.0,48.0,2000000.0,900000.0,271099.0,4.0,3.0,0.0,0.0,3506500.0,1.0,0.0
2893800.0,12.0,42.0,5000000.0,1000000.0,226594.0,7.0,4.0,0.0,0.0,1210000.0,1.0,0.0
1951700.4,12.0,60.0,1650000.0,800000.0,154283.0,5.0,1.0,0.0,3.0,1210000.0,0.0,1.0
3480300.0,8.0,62.0,3120000.0,1155000.0,412764.0,4.0,2.0,0.0,1.0,1210000.0,1.0,0.0
698400.0,6.0,28.0,1700000.0,750000.0,103684.0,5.0,2.0,1.0,1.0,1613670.0,1.0,0.0
2355360.0,12.0,31.0,1100000.0,400000.0,184805.0,7.0,2.0,0.0,2.0,863103.0,1.0,0.0
1531626.0,10.0,35.0,2300000.0,1000000.0,130042.0,5.0,4.0,0.0,0.0,2431263.0,1.0,0.0
2724720.0,12.0,35.0,1000000.0,0.0,213785.0,3.0,0.0,0.0,2.0,1210000.0,0.0,1.0
1216557.5999999999,10.0,23.0,1693000.0,0.0,109061.0,0.0,0.0,0.0,0.0,1210000.0,1.0,0.0
1200000.0,10.0,46.0,1600000.0,400000.0,112479.0,5.0,2.0,0.0,2.0,1372727.0,0.0,1.0
820574.4,6.0,64.0,1500000.0,10000.0,122078.0,2.0,1.0,0.0,0.0,923771.0,1.0,0.0
4438740.0,36.0,51.0,5400000.0,173000.0,142737.0,5.0,4.0,0.0,0.0,1210000.0,0.0,1.0
3312000.0,6.0,46.0,35000000.0,14000000.0,490687.0,2.0,0.0,0.0,1.0,908526.0,0.0,1.0
1898880.0,24.0,34.0,3500000.0,1200000.0,82813.0,5.0,3.0,0.0,0.0,2031367.0,1.0,0.0
1260240.0,8.0,59.0,5000000.0,2000000.0,131496.0,4.0,2.0,0.0,2.0,1000000.0,1.0,0.0
2395310.4,10.0,37.0,2500000.0,1000000.0,203906.0,20.0,5.0,0.0,10.0,1743572.0,1.0,0.0
808702.7999999999,9.0,50.0,1200000.0,700000.0,75779.0,1.0,1.0,0.0,0.0,1319217.0,1.0,0.0
1513130.4,9.0,48.0,2500000.0,1000000.0,141313.0,7.0,4.0,0.0,1.0,905965.0,0.0,1.0
1924664.4,10.0,56.0,2500000.0,1000000.0,163841.0,9.0,7.0,1.0,1.0,1677433.0,0.0,1.0
1516582.8,10.0,26.0,2600000.0,900000.0,128427.0,5.0,3.0,0.0,2.0,857043.0,1.0,0.0
5740545.6,36.0,30.0,4400000.0,400000.0,187079.0,4.0,1.0,0.0,1.0,903700.0,0.0,1.0
600000.0,6.0,51.0,2140000.0,68000.0,90931.0,2.0,0.0,0.0,1.0,1210000.0,0.0,1.0
1896000.0,12.0,57.0,3000000.0,800000.0,149205.0,7.0,2.0,1.0,0.0,916148.0,0.0,1.0
1953600.0,12.0,45.0,1700000.0,600000.0,153471.0,3.0,1.0,0.0,1.0,1210000.0,0.0,1.0
1839301.2,11.0,36.0,3000000.0,1800000.0,155990.0,5.0,3.0,0.0,0.0,3331345.0,1.0,0.0
1686390.0,9.0,34.0,2000000.0,1500000.0,158022.0,9.0,5.0,0.0,2.0,941789.0,1.0,0.0
8844037.2,9.0,122.0,4718297.0,1610564.0,838134.0,0.0,0.0,0.0,0.0,1210000.0,1.0,0.0
5041200.0,24.0,38.0,6000000.0,0.0,175042.0,5.0,2.0,0.0,2.0,3146890.0,1.0,0.0
2129760.0,12.0,24.0,3800000.0,450000.0,147900.0,1.0,0.0,0.0,0.0,625873.0,0.0,1.0
2700000.0,12.0,29.0,1879000.0,87000.0,224962.0,1.0,0.0,0.0,1.0,1218874.0,1.0,0.0
840000.0,6.0,35.0,2240000.0,1183000.0,126872.0,7.0,2.0,2.0,2.0,1068541.0,0.0,1.0
1824282.0,6.0,55.0,2500000.0,1000000.0,270956.0,4.0,2.0,0.0,0.0,1210000.0,1.0,0.0
3995641.1999999997,24.0,64.0,2000000.0,800000.0,175611.0,4.0,1.0,0.0,0.0,939017.0,0.0,1.0
25657455.599999998,10.0,122.0,129000000.0,84000000.0,2355457.0,0.0,0.0,0.0,0.0,1210000.0,1.0,0.0
600000.0,6.0,52.0,2171000.0,612000.0,90311.0,5.0,1.0,2.0,2.0,1210000.0,1.0,0.0
612000.0,12.0,54.0,1000000.0,90000.0,48161.0,2.0,0.0,1.0,1.0,1082243.0,1.0,0.0
2569536.0,6.0,39.0,1590000.0,546000.0,393309.0,8.0,1.0,0.0,6.0,1491577.0,1.0,0.0
1905780.0,6.0,42.0,2300000.0,1500000.0,283060.0,10.0,8.0,0.0,0.0,1210000.0,1.0,0.0
701184.0,12.0,32.0,2000000.0,1000000.0,54951.0,3.0,0.0,0.0,2.0,1210000.0,0.0,1.0
